NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
11.5017,221.391,7322.23,-437.465,12856.8,58.3575,67.2449,558.917,505.645
48.155,51.0509,3180.66,208.735,8955.85,299.952,-62.8479,374.651,288.968
192.923,245.028,19210.5,-49.2032,29145.1,340.714,-264.482,810.528,1149.16
2.21717,172.668,7033.2,31.3917,18499.6,270.771,33.3807,566.566,957.596
183.517,81.3273,6257.67,-819.232,18715.7,337.577,159.793,492.366,663.904
45.0514,-11.9686,1598.39,388.738,3935.09,80.8922,-64.0104,185.395,84.1665
107.002,237.289,7838.67,-513.72,13828.5,384.235,458.612,568.489,1264.43
-8.93107,170.082,4779.44,-362.722,4746.9,180.027,168.557,612.869,809.59
0.350481,604.472,9704.22,255.92,19921.5,123.228,181.809,6881.92,1100.61
-34.1311,113.71,46066.1,-2003.89,14819.3,634.803,-85.2479,145.501,278.415
-26.7271,109.793,3644.34,-704.875,12399.8,78.3981,114.788,458.19,928.096
5.58272,-52.1892,3340.27,275.24,9755.51,107.617,-80.6663,17.185,230.817
195.241,30.8976,3506.25,-474.571,9297.38,146.2,22.7084,164.852,255.67
10.6868,256.059,7311.07,71.269,13004.5,261.554,-89.7025,830.41,979.003
110.215,42.7484,4156.49,-160.226,9661.15,41.512,99.1326,253.339,332.624
214.341,-28.1368,3357.11,-128.894,6873.87,167.907,174.753,610.687,921.357
60.0382,110.602,3065.68,-163.627,7841.01,8.64717,200.631,743.696,326.114
44.5099,-93.1285,38378.3,-3524.84,482.438,3783.1,763.716,203.756,-30.8155
167.917,-47.9444,2379.45,7.74703,6168.46,-11.8532,32.9271,-214.108,199.746
-58.9805,916.135,1359.78,1980.39,2179.4,22289.8,1072.11,2788.6,2777.45
9.59983,-75.248,2288.69,-295.925,8967.42,-42.1927,1.59659,293.6,84.6819
-87.2653,125.829,3230.34,772.781,8865.41,124.188,-220.868,724.917,608.665
-53.9414,163.977,3153.17,-454.801,11276.2,34.7165,187.388,436.181,791.645
65.3659,-10.793,2011.73,-5.89543,5877.29,-69.3665,-117.511,-82.9906,673.462
128.027,59.0613,8718.41,-293.637,20334.9,485.835,-4.39369,278.762,841.535
27.8207,61.5391,3958.52,-611.493,7121.89,52.1792,160.772,-4.5875,245.965
53.9329,121.523,5846.95,-283.019,10967.3,522.229,31.4975,871.922,718.899
177.586,-8.61485,2098.99,-696.432,8547.78,192.599,285.529,632.681,725.086
51.0434,-22.9334,4261.58,-42.2486,11227.9,-139.245,-113.92,36.4975,75.4155
80.0023,154.355,3946.51,436.239,10158.9,35.325,-102.589,1312.26,596.303
1531.42,-84.6291,29487.6,-1677.34,12377.2,1638.77,400.431,1022.61,131.8
13.7864,-24.1536,6076.9,-601.279,13440.8,285.404,97.1365,329.683,802.594
