NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
238.893,80.6333,94302.3,-2209.72,29941,1064.19,-279.186,48365.2,1135.74
-73.2653,-101.916,3327.84,255.909,4116.68,-53.4906,-40.2729,111.907,-220.735
691.693,-22.6122,142448,-4279.12,54198.1,279.392,-1520.26,34593.3,566.462
37.017,208.077,40481.1,1249.96,40652,-152.776,-320.874,19002.1,-174.483
3986.88,-136.149,66621.3,-702.129,4563.96,1829.72,-598.103,1776.46,300.233
-237.39,102.537,32208,-1510.23,35803.9,35.9013,408.593,12755.9,-110.417
222.791,-111.989,41665.5,-1590.42,28704.2,91.3989,-478.364,31102.4,872.865
-188.031,1375.04,11294.2,-360.459,6148.48,-5.35054,-58.2541,2026.09,3214.57
220.241,-36.6196,4542.16,-244.191,5573.26,184.926,16.1942,136.904,-194.783
111.342,107.367,55301.4,-2028.42,27232.3,522.092,155.808,5186.03,708.475
661.75,-20.7257,91373.8,-3016.98,60231.2,391.171,-361.063,5821.4,2398.56
-58.6032,-32.0517,18015.8,10346.3,18623.7,12.9879,-41.4732,1455,-269.992
1656.62,-20.2398,27711.1,-2605.32,11530.3,-507.155,575.742,5394.05,365.7
212.438,136.13,63169.1,-1960.12,37613.3,-141.281,121.894,28707,1665.46
36.5949,477.509,39442.2,-40.4614,17079.8,446.779,-233.764,24221.5,287.543
-133.634,137.251,41593.2,229.198,21242.4,464.725,-138.863,35337.7,1081.05
-194.148,0.804452,24196.4,-1933.96,13799.3,147.004,-19.6711,3508.87,94.7986
-622.103,4435.92,74762.4,-152.551,3009.47,-529.39,-522.274,1712.75,31653.1
1043.14,194.061,7660.46,-506.683,22154.2,-278.645,81.2987,1733.01,1536.74
452.097,211.574,89987.3,-2488.16,29044.1,-355.531,-343.068,28069,648.76
-13.4655,-29.0192,20004.5,-1646.9,21221,282.545,97.8288,6529.15,368.948
2989.86,0.17674,46951.3,-2027.21,2054.22,6102.64,-410.208,1169.99,-312.944
848.01,540.773,90796.9,-337.626,35480.7,626.361,-291.076,11607.1,684.054
