V1,FSC.A,FSC.PMT.A,SSC.A,BB515.CD117,PerCPCy5.5.CD16.32,Comp.FSC.PMT.A,PE.CD115,PECF594.CD135,Comp.GYG.670.A,PECy5.5.CD3e,PECy7.CD80,DL800.SA.Bio.Ly6G,Comp.LG.562.A,Comp.O.610.A,APC.BrdU,AF700.CD45,APCCy7.CD48,BUV395.CD11b,LiveDead.Blue,BUV615.Siglec.F,BUV661.NK1.1,BUV737.B220,BUV805.CD8a,BV421.CD34,V500.MHCII,BV570.CD4,BV605.Ly6C,BV650.CD150,BV711.SCA.1,Comp.V.750.A,BV785.CD11c,FileName,FileNo,Sample,Group,Batch,FlowSOM_cluster,FlowSOM_metacluster,UMAP_42_X,UMAP_42_Y
137729,344,559,342,713,547,12,227,72,143,206,318,284,240,229,423,539,351,364,488,533,242,310,236,405,308,383,787,217,466,239,101,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,71,25,4.47961097986838,-0.195196194291113
110859,277,540,128,296,585,0,205,320,191,169,317,523,240,227,299,551,255,664,267,344,226,308,278,289,273,276,366,274,439,220,200,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,35,1,-3.58296240351491,-2.5025920716389
372,389,572,145,265,541,148,226,315,195,264,269,424,238,225,204,574,301,733,385,350,233,338,270,330,296,313,586,357,412,244,271,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,44,1,-3.10185172677723,-3.55538160889226
489041,190,477,70,267,477,0,238,206,200,233,219,339,241,239,398,569,447,266,277,346,201,743,182,342,424,229,408,242,380,253,299,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,38,10,-1.22216088025935,8.55966364416961
359606,424,602,220,351,693,0,350,165,130,165,243,396,235,232,364,579,315,536,439,412,298,293,263,374,311,337,741,180,245,219,194,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,64,1,-1.85140804477087,-3.28729846319191
316778,611,637,117,310,325,146,198,149,179,536,351,369,229,235,656,791,586,401,365,291,298,382,264,378,355,398,813,184,688,190,215,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,89,36,5.75075174391748,4.46500063848662
58317,160,451,152,328,558,0,243,262,208,217,350,550,243,223,331,615,232,639,388,344,203,315,197,354,274,366,487,338,432,248,226,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,35,1,-4.17938516284409,-3.11225929171362
104497,149,429,124,268,626,0,277,93,184,161,393,343,235,215,500,658,455,507,426,350,237,373,237,368,292,393,830,426,222,211,359,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,83,32,6.6411218139413,-2.04437793903969
514939,167,492,145,327,582,0,275,258,205,195,322,511,224,231,309,562,261,693,319,360,202,278,247,313,260,373,595,309,379,224,274,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,15,1,-3.10252059524112,-4.52834612126232
107949,308,537,103,315,416,344,170,344,228,284,299,333,242,231,355,675,424,390,313,330,202,745,101,286,361,601,763,308,767,178,456,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,7,3,-0.38629090467139,6.15341523202121
274986,403,602,74,270,624,0,242,193,132,251,444,465,237,228,431,573,352,163,378,352,142,899,64,280,408,398,318,402,490,248,200,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,29,5,-2.44254835153251,8.91869576444235
